ASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,NASA [m^2/cm^3],POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,logKH_CH4
1740.95,67268.2,8.5205,11.7072,11.7072,0.0,0.345421,0.4842,0.0,0.0,1.4017700000000002,1740.95,1241.9655150274298,0.4842,0.345421,-5.949856211334798
1838.47,5157.83,8.6404,11.50657,11.49116,19.3329,1.00892,0.6153200000000001,0.0156096,0.00952,0.6098819999999999,1857.8029,3046.1677832761097,0.6248400000000001,1.0245296,-4.471799576539944
1252.3,3139.87,5.33783,6.41625,6.12766,0.0,0.233317,0.38996,0.0,0.0,1.67137,1252.3,749.2655725542519,0.38996,0.233317,-5.169894648519512
1209.93,2937.0,4.90341,6.04161,6.01212,0.0,0.205695,0.36754,0.0,0.0,1.78682,1209.93,677.1415139745469,0.36754,0.205695,-5.020420215195679
0.0,7811.85,2.7551400000000004,4.81582,4.78314,204.613,0.0,0.0,0.0551923,0.08884,1.6096400000000002,204.613,127.1172436072662,0.08884,0.0551923,-4.993538236535215
0.0,968.821,2.49075,4.37004,3.955,163.327,0.0,0.0,0.0987405,0.22298,2.25824,163.327,72.32490789287232,0.22298,0.0987405,-3.8361084551924463
0.0,786.183,2.73336,4.98566,4.98566,452.726,0.0,0.0,0.157964,0.28422,1.79928,452.726,251.61509048063667,0.28422,0.157964,-4.617946917884685
1197.93,12485.4,6.96426,8.50343,8.50343,32.3845,0.283033,0.3863,0.0116056,0.01584,1.36486,1230.3145,901.421757542898,0.4021400000000001,0.2946386,-5.2377304206566295
0.0,12006.9,3.6459,4.04776,4.03742,61.4022,0.0,0.0,0.0113879,0.02306,2.02495,61.4022,30.3228227857478,0.02306,0.0113879,-5.843254037333223
626.758,8722.02,7.488180000000001,8.54122,8.54053,0.0,0.171361,0.20242,0.0,0.0,1.18125,626.758,530.5887830687832,0.20242,0.171361,-5.314027296068986
684.932,8958.79,7.592860000000001,8.71033,8.71033,0.0,0.189769,0.21824,0.0,0.0,1.15003,684.932,595.5775066737389,0.21824,0.189769,-5.2052338987143445
1463.52,3815.99,3.80235,6.7486,6.383830000000001,0.0,0.326475,0.47998,0.0,0.0,1.47019,1463.52,995.4631714268224,0.47998,0.326475,-5.014797692288034
0.0,2335.68,2.4422,4.32302,4.24705,102.277,0.0,0.0,0.0442761,0.09982,2.25449,102.277,45.365914242245466,0.09982,0.0442761,-3.678751714306476
919.18,3728.51,3.79422,5.44799,5.44799,0.0,0.290758,0.4375,0.0,0.0,1.50469,919.18,610.8766589795904,0.4375,0.290758,-4.96740138314529
0.0,8952.17,2.7686,5.5031300000000005,5.5031300000000005,117.972,0.0,0.0,0.0322535,0.05392,1.67175,117.972,70.56796769851951,0.05392,0.0322535,-5.017301920551668
0.0,8800.71,2.68608,5.4461,5.4461,112.092,0.0,0.0,0.0351884,0.05314,1.51016,112.092,74.22524765587751,0.05314,0.0351884,-4.8899290594948575
0.0,8808.27,2.69196,5.44276,5.4088,115.221,0.0,0.0,0.0365839,0.0552,1.50886,115.221,76.36294951155176,0.0552,0.0365839,-4.8821886585736864
1486.9,4670.07,9.80221,10.90817,10.90817,0.0,0.5281669999999999,0.57282,0.0,0.0,1.08454,1486.9,1370.9959983034282,0.57282,0.5281669999999999,-5.329880370500999
1476.73,4334.02,9.68892,10.81251,10.81251,0.0,0.485574,0.5674600000000001,0.0,0.0,1.16864,1476.73,1263.6312294633078,0.5674600000000001,0.485574,-5.243874544915389
2084.17,5275.34,5.3124,6.32722,6.003480000000001,0.0,0.667535,0.55578,0.0,0.0,0.8325859999999999,2084.17,2503.2489136257395,0.55578,0.667535,-4.91116251629535
1079.07,19865.1,4.58953,6.31996,6.31996,0.0,0.341902,0.31408,0.0,0.0,0.918625,1079.07,1174.6577765682407,0.31408,0.341902,-4.504364095634999
1261.03,2966.91,14.40453,14.698579999999998,14.61633,0.0,0.578966,0.57538,0.0,0.0,0.993806,1261.03,1268.8895015727414,0.57538,0.578966,-4.531223019280286
1137.93,2620.14,13.92666,14.252479999999998,14.252479999999998,0.0,0.575449,0.5481600000000001,0.0,0.0,0.952578,1137.93,1194.5793415342364,0.5481600000000001,0.575449,-4.445380026215271
0.0,10983.3,2.7261900000000003,4.56007,4.52807,177.826,0.0,0.0,0.0709136,0.09064,1.27817,177.826,139.12546844316483,0.09064,0.0709136,-4.000177662777614
1172.58,11002.5,5.16431,10.05703,10.05703,0.0,0.395087,0.37308,0.0,0.0,0.944298,1172.58,1241.7478380765394,0.37308,0.395087,-4.574074699347526
0.0,10941.9,3.14023,4.80314,4.784009999999999,205.532,0.0,0.0,0.0811873999999999,0.10594,1.3048799999999998,205.532,157.51026914352278,0.10594,0.0811873999999999,-3.951589274089732
0.0,10806.9,2.98032,4.661980000000001,4.6614,199.648,0.0,0.0,0.0763843,0.1017,1.33143,199.648,149.9500537016591,0.1017,0.0763843,-3.876334525135032
0.0,2076.86,2.50032,4.14947,4.14617,40.656,0.0,0.0,0.0260002999999999,0.04806,1.84844,40.656,21.99476315163056,0.04806,0.0260002999999999,-5.1870058052929
480.677,1841.44,3.73399,5.15517,5.14768,0.0,0.102984,0.16876,0.0,0.0,1.63871,480.677,293.3264580066028,0.16876,0.102984,-4.658009854914439
2328.63,1522.25,5.60614,6.96325,6.962439999999999,0.0,0.6551969999999999,0.6923600000000001,0.0,0.0,1.05672,2328.63,2203.639563933681,0.6923600000000001,0.6551969999999999,-5.601667566465646
0.0,8317.78,3.61495,6.37003,6.361680000000001,665.6110000000001,0.0,0.0,0.16598,0.2277199999999999,1.37197,665.6110000000001,485.1498210602272,0.2277199999999999,0.16598,-4.804584703790628
0.0,8236.91,3.36993,6.15081,6.15081,628.951,0.0,0.0,0.151913,0.21022,1.38382,628.951,454.50347588559214,0.21022,0.151913,-4.827773737384239
2173.54,4121.3,5.09662,6.432840000000001,6.269080000000001,0.0,0.779991,0.5957800000000001,0.0,0.0,0.76383,2173.54,2845.5808229579884,0.5957800000000001,0.779991,-4.513143229163167
1170.13,2460.76,5.83771,6.034619999999999,6.03429,355.724,0.291644,0.32298,0.1520979999999999,0.16844,1.10745,1525.854,1377.808478938101,0.4914200000000001,0.443742,-4.358935588667607
0.0,1175.85,3.67657,4.55985,4.55985,469.285,0.0,0.0,0.25289,0.31068,1.22852,469.285,381.99215315989966,0.31068,0.25289,-4.494150285838551
1191.58,18232.5,4.04603,10.42908,10.42903,0.0,0.234958,0.362,0.0,0.0,1.5407000000000002,1191.58,773.4017005257349,0.362,0.234958,-5.3578105870697765
1051.26,5031.2,5.01412,5.89625,5.89625,0.0,0.282314,0.36454,0.0,0.0,1.29126,1051.26,814.1350309000511,0.36454,0.282314,-4.338357659427427
2050.56,4369.35,7.510089999999999,8.78853,8.78711,0.0,0.719488,0.64432,0.0,0.0,0.8955249999999999,2050.56,2289.7853214594797,0.64432,0.719488,-5.281770764817507
1402.35,25922.5,8.26406,11.66545,11.64777,0.0,0.473972,0.47878,0.0,0.0,1.01014,1402.35,1388.2729126655706,0.47878,0.473972,-5.084197191431524
1374.24,11697.2,13.782229999999998,14.55985,14.55985,0.0,0.682599,0.5357200000000001,0.0,0.0,0.784824,1374.24,1751.0167884774164,0.5357200000000001,0.682599,-4.554752407026844
753.074,1377.27,5.3251800000000005,5.69577,5.69577,0.0,0.189179,0.2598,0.0,0.0,1.3733,753.074,548.3681642758319,0.2598,0.189179,-4.6114121779978445
913.235,1557.16,6.47995,7.26238,7.26238,0.0,0.24628,0.31386,0.0,0.0,1.2744,913.235,716.5999686126805,0.31386,0.24628,-5.022305196247593
0.0,1237.1,2.63296,4.26478,4.26459,329.492,0.0,0.0,0.322266,0.3298,1.02338,329.492,321.9644706756044,0.3298,0.322266,-5.531825535464399
0.0,1643.04,2.64931,4.27216,4.25899,297.833,0.0,0.0,0.297046,0.30518,1.02738,297.833,289.8956569137028,0.30518,0.297046,-5.560507830934589
0.0,1250.49,2.6841600000000003,4.38663,4.38663,361.386,0.0,0.0,0.33816,0.34236,1.01242,361.386,356.952648110468,0.34236,0.33816,-5.506900407271498
1806.7,3863.96,7.02568,8.269039999999999,8.25431,0.0,0.51603,0.5442,0.0,0.0,1.05459,1806.7,1713.1776330137782,0.5442,0.51603,-5.091108221651422
2167.39,1835.94,6.0582400000000005,8.53408,8.193999999999999,0.0,0.752447,0.64412,0.0,0.0,0.856034,2167.39,2531.897097545191,0.64412,0.752447,-5.095753074858728
2167.28,1840.0,6.04534,8.51481,8.51481,0.0,0.743458,0.64436,0.0,0.0,0.866707,2167.28,2500.5913186347866,0.64436,0.743458,-5.105770915710576
2160.22,1862.85,6.17272,8.524610000000001,8.5162,0.0,0.784712,0.64546,0.0,0.0,0.8225429999999999,2160.22,2626.26999439543,0.64546,0.784712,-5.095605291293579
524.677,1991.5,3.87042,6.13722,6.049,0.0,0.1623619999999999,0.2434599999999999,0.0,0.0,1.49949,524.677,349.9036339021933,0.2434599999999999,0.1623619999999999,-3.9052040581251743
624.564,2028.06,4.30181,6.7284500000000005,6.7284500000000005,0.0,0.183299,0.2699,0.0,0.0,1.47246,624.564,424.1636445132635,0.2699,0.183299,-3.933573434359678
588.275,1913.52,4.22525,6.94763,6.94763,0.0,0.170319,0.2658,0.0,0.0,1.5606,588.275,376.9543765218507,0.2658,0.170319,-3.628921049500064
572.008,1832.43,4.20342,6.6415500000000005,6.6415500000000005,0.0,0.16083,0.26298,0.0,0.0,1.63514,572.008,349.8220335873381,0.26298,0.16083,-3.281186196305505
1884.94,18222.6,6.65728,13.17738,13.17738,0.0,0.739308,0.652,0.0,0.0,0.881906,1884.94,2137.3479713257425,0.652,0.739308,-4.770697083008626
1895.91,18337.1,6.6744900000000005,13.23241,13.23241,0.0,0.745984,0.65378,0.0,0.0,0.8763989999999999,1895.91,2163.2954852755424,0.65378,0.745984,-4.773366589685911
0.0,2039.58,2.4571400000000003,5.22878,5.04818,197.713,0.0,0.0,0.137738,0.15322,1.1124,197.713,177.73552678892483,0.15322,0.137738,-4.014584304817633
979.644,6588.7,4.09866,6.92788,6.92788,0.0,0.191687,0.30576,0.0,0.0,1.5951,979.644,614.1583599774309,0.30576,0.191687,-5.092140064170286
0.0,11355.3,3.13712,5.40241,5.16406,389.982,0.0,0.0,0.0927467,0.17168,1.85106,389.982,210.68036692489707,0.17168,0.0927467,-4.7703386316820415
629.512,2259.93,4.63026,4.96727,4.96727,0.0,0.186968,0.24172,0.0,0.0,1.29284,629.512,486.9218155378856,0.24172,0.186968,-4.176178343829843
680.773,2250.75,4.24915,4.96103,4.96103,0.0,0.163888,0.23638,0.0,0.0,1.44232,680.773,471.9985856120695,0.23638,0.163888,-4.532101968321453
1312.52,2104.38,5.87256,7.70412,7.692880000000001,0.0,0.431688,0.44308,0.0,0.0,1.02639,1312.52,1278.7731758883076,0.44308,0.431688,-4.5756231566041645
1312.95,2097.78,5.8554200000000005,7.66591,7.654610000000001,0.0,0.425575,0.43818,0.0,0.0,1.02962,1312.95,1275.1791923233816,0.43818,0.425575,-4.570246105522965
1297.87,2105.21,5.84066,7.68055,7.66172,0.0,0.427901,0.4390199999999999,0.0,0.0,1.02599,1297.87,1264.9928361874872,0.4390199999999999,0.427901,-4.575260430286877
1295.03,2103.96,5.87796,7.675499999999999,7.669110000000001,0.0,0.427901,0.4392800000000001,0.0,0.0,1.02659,1295.03,1261.4870590985688,0.4392800000000001,0.427901,-4.573923250409441
1297.18,2094.94,5.80686,7.619460000000001,7.57494,0.0,0.423564,0.4367,0.0,0.0,1.03101,1297.18,1258.1643243033532,0.4367,0.423564,-4.56812182123316
1310.45,2094.05,5.6534,7.52412,7.511310000000001,0.0,0.421678,0.4349400000000001,0.0,0.0,1.03145,1310.45,1270.4929952978814,0.4349400000000001,0.421678,-4.55045835116016
1144.63,3684.39,3.97544,4.7659400000000005,4.75053,0.0,0.284102,0.3331,0.0,0.0,1.17247,1144.63,976.2552559980212,0.3331,0.284102,-4.211563637279907
0.0,331.316,3.66293,4.13433,4.13433,199.781,0.0,0.0,0.163038,0.24408,1.49707,199.781,133.44800176344458,0.24408,0.163038,-4.737496703142057
574.352,382.566,4.02318,4.33985,4.33985,0.0,0.264848,0.34338,0.0,0.0,1.29652,574.352,442.9950945608242,0.34338,0.264848,-4.726968617895986
0.0,333.32300000000004,3.71253,4.20915,4.20915,287.585,0.0,0.0,0.174819,0.26014,1.48805,287.585,193.2629951950539,0.26014,0.174819,-4.639660346086571
0.0,4755.26,3.44796,4.98599,4.98599,194.168,0.0,0.0,0.0517731,0.0759,1.46601,194.168,132.44657267003635,0.0759,0.0517731,-4.674892962660311
987.585,1930.1,4.6808,7.074739999999999,7.074739999999999,0.0,0.322448,0.37524,0.0,0.0,1.16372,987.585,848.6448630254699,0.37524,0.322448,-5.587836924340073
0.0,2212.56,3.40425,4.74098,4.68235,334.166,0.0,0.0,0.145653,0.18028,1.23774,334.166,269.98077140594955,0.18028,0.145653,-6.0518267448414855
1898.26,12900.9,9.81608,20.05813,20.05813,0.0,1.71842,0.8009000000000001,0.0,0.0,0.466068,1898.26,4072.9249809040734,0.8009000000000001,1.71842,-5.0568211795363815
286.447,2665.07,4.10534,5.16354,5.036169999999999,0.0,0.0815868999999999,0.11332,0.0,0.0,1.38895,286.447,206.2327657583066,0.11332,0.0815868999999999,-4.906098754352498
0.0,2830.23,3.21394,3.99432,3.8514,8.61793,0.0,0.0,0.0,0.0,1.3662299999999998,8.61793,6.307817863756468,0.0,0.0,-5.786561937376229
0.0,525.197,3.2589200000000003,4.08097,4.06963,159.543,0.0,0.0,0.2106719999999999,0.26482,1.25703,159.543,126.92059855373378,0.26482,0.2106719999999999,-5.23117327686936
0.0,536.639,3.3625,4.24556,4.2354,238.294,0.0,0.0,0.219094,0.26986,1.23171,238.294,193.4659944305072,0.26986,0.219094,-5.015502840791402
311.998,7050.55,3.93529,5.17235,5.17234,80.8293,0.0949628,0.1146799999999999,0.0400785,0.0484,1.20763,392.8273,325.28779510280464,0.16308,0.1350412999999999,-4.132021323812482
0.0,2092.97,3.42748,4.15152,4.13309,46.0877,0.0,0.0,0.0455982,0.06268,1.3746200000000002,46.0877,33.527593080269455,0.06268,0.0455982,-4.84829620549779
0.0,2035.5,2.9529300000000003,3.97552,3.94955,30.7317,0.0,0.0,0.0486478,0.06876,1.41342,30.7317,21.742794073948296,0.06876,0.0486478,-5.304279352185276
1139.39,3972.55,4.888999999999999,7.82073,7.82073,0.0,0.262298,0.33914,0.0,0.0,1.29296,1139.39,881.2260240069301,0.33914,0.262298,-5.192658485788408
0.0,1806.27,3.5525300000000004,4.75675,4.75675,408.663,0.0,0.0,0.1154369999999999,0.24968,2.1629,408.663,188.94216098756303,0.24968,0.1154369999999999,-4.365125899532528
1621.13,3322.66,4.53801,6.00702,5.94066,0.0,0.391982,0.51126,0.0,0.0,1.30429,1621.13,1242.921436183671,0.51126,0.391982,-4.934394146235545
1629.81,3320.53,4.56717,5.94433,5.90149,0.0,0.397661,0.519,0.0,0.0,1.30513,1629.81,1248.7721529656046,0.519,0.397661,-4.926164387651234
1610.59,3303.64,4.5185200000000005,5.98976,5.98976,0.0,0.394267,0.5172,0.0,0.0,1.3118,1610.59,1227.7710016770848,0.5172,0.394267,-4.926960191937908
1632.13,3353.24,4.54415,6.15923,6.15923,0.0,0.395807,0.51154,0.0,0.0,1.2924,1632.13,1262.8675332714329,0.51154,0.395807,-4.960542255258892
1619.3,3321.43,4.60336,5.84941,5.8494,0.0,0.390886,0.51002,0.0,0.0,1.3047799999999998,1619.3,1241.0521313937982,0.51002,0.390886,-4.921264134092662
0.0,2372.12,2.7509,5.68133,5.67971,456.594,0.0,0.0,0.108755,0.19868,1.82686,456.594,249.9337661342413,0.19868,0.108755,-5.288685531911895
2075.52,2985.76,4.76477,5.98461,5.964930000000001,0.0,0.308032,0.5757800000000001,0.0,0.0,1.86922,2075.52,1110.366891002664,0.5757800000000001,0.308032,-6.170190166930119
1984.39,2921.73,4.6498,5.92168,5.91414,0.0,0.295681,0.56572,0.0,0.0,1.91328,1984.39,1037.16654122763,0.56572,0.295681,-6.164577696113829
1861.48,2840.17,4.56735,5.83182,5.65089,0.0,0.279215,0.5525800000000001,0.0,0.0,1.97905,1861.48,940.592708622824,0.5525800000000001,0.279215,-6.171060543899058
2266.39,2929.17,6.6245,8.365269999999999,8.363539999999999,0.0,0.350203,0.6537400000000001,0.0,0.0,1.86674,2266.39,1214.0898036148578,0.6537400000000001,0.350203,-6.084160815643915
0.0,4626.01,3.12517,5.21025,5.06668,668.3560000000001,0.0,0.0,0.236328,0.3136,1.32697,668.3560000000001,503.67076874382985,0.3136,0.236328,-4.432550138456915
0.0,2050.39,2.56897,5.12922,5.0176,472.016,0.0,0.0,0.1216,0.2581199999999999,2.12269,472.016,222.3669023738747,0.2581199999999999,0.1216,-4.919951032421149
368.55,2876.65,3.81154,4.91554,4.8497,0.0,0.128776,0.1841,0.0,0.0,1.42961,368.55,257.7975811584978,0.1841,0.128776,-4.518750912157833
1759.23,5210.92,6.34934,7.549910000000001,7.53102,0.0,0.537606,0.5452600000000001,0.0,0.0,1.01424,1759.23,1734.5302886890674,0.5452600000000001,0.537606,-5.062668202411947
1293.39,3251.43,4.98162,6.95292,6.95292,0.0,0.35917,0.3920400000000001,0.0,0.0,1.09152,1293.39,1184.9439313984171,0.3920400000000001,0.35917,-4.530792319337311
1557.73,1534.52,6.99185,7.37662,7.37662,0.0,0.52,0.52244,0.0,0.0,1.00469,1557.73,1550.4583503369197,0.52244,0.52,-4.909614958314319
1859.56,34487.0,9.74126,22.37295,15.85217,0.0,2.00314,0.8143600000000001,0.0,0.0,0.406542,1859.56,4574.090745851598,0.8143600000000001,2.00314,-5.078195994848546
945.801,1689.25,5.07129,5.64907,5.64636,0.0,0.262471,0.32318,0.0,0.0,1.2313,945.801,768.1320555510437,0.32318,0.262471,-4.493634343015233
1016.65,2406.32,4.88912,5.25442,5.25442,0.0,0.280325,0.3389999999999999,0.0,0.0,1.20931,1016.65,840.6860110310837,0.3389999999999999,0.280325,-4.6779254942262165
1053.32,2438.18,4.9355,5.40311,5.40311,0.0,0.29245,0.34904,0.0,0.0,1.1935,1053.32,882.5471302890656,0.34904,0.29245,-4.68619603100585
1030.72,2402.49,4.88245,5.241709999999999,5.2289200000000005,0.0,0.281514,0.34098,0.0,0.0,1.21123,1030.72,850.9696754538776,0.34098,0.281514,-4.677468539070636
1055.13,2466.74,4.95925,5.42751,5.4264600000000005,0.0,0.294434,0.34734,0.0,0.0,1.17969,1055.13,894.4129389924474,0.34734,0.294434,-4.713339230858191
1014.56,2438.09,4.92542,5.30336,5.30336,0.0,0.287797,0.3435,0.0,0.0,1.19355,1014.56,850.0356080599888,0.3435,0.287797,-4.703019074005258
848.529,1635.22,4.69215,5.21289,5.21289,0.0,0.225491,0.2868199999999999,0.0,0.0,1.27198,848.529,667.0930360540259,0.2868199999999999,0.225491,-4.40352166441754
1051.25,1749.0,5.49511,6.10412,6.0846800000000005,0.0,0.296679,0.3528199999999999,0.0,0.0,1.18923,1051.25,883.9753453915558,0.3528199999999999,0.296679,-4.507201908587193
1034.02,1748.57,5.42401,6.09975,6.09669,0.0,0.291174,0.34636,0.0,0.0,1.18953,1034.02,869.267693963162,0.34636,0.291174,-4.545821569256849
1046.66,1763.58,5.47386,6.14785,6.1477900000000005,0.0,0.302085,0.35628,0.0,0.0,1.1794,1046.66,887.4512463964728,0.35628,0.302085,-4.528403216210028
0.0,3532.1,2.64352,4.21842,4.21842,157.498,0.0,0.0,0.0888431,0.1124599999999999,1.26583,157.498,124.42271079054848,0.1124599999999999,0.0888431,-5.031937072488131
2019.0,11788.1,5.80016,11.6475,11.64729,0.0,0.8934979999999999,0.6564,0.0,0.0,0.734641,2019.0,2748.281133233784,0.6564,0.8934979999999999,-4.726191112528401
0.0,1354.51,2.57303,3.93885,3.93885,17.5004,0.0,0.0,0.0116677,0.0221,1.89412,17.5004,9.23933013747809,0.0221,0.0116677,-5.2441045729708415
0.0,1346.61,2.57418,3.91613,3.91613,12.9098,0.0,0.0,0.0116835,0.02226,1.90524,12.9098,6.775944237996263,0.02226,0.0116835,-5.277749544491816
0.0,1350.58,2.56857,3.94583,3.94583,17.2,0.0,0.0,0.0121813,0.02314,1.89964,17.2,9.054347139458,0.02314,0.0121813,-5.205972982312856
0.0,1350.28,2.5640400000000003,3.94831,3.94831,17.1806,0.0,0.0,0.0121891,0.02316,1.90006,17.1806,9.042135511510162,0.02316,0.0121891,-5.22131778740587
0.0,1350.58,2.5691200000000003,3.94192,3.94192,17.4865,0.0,0.0,0.0121392,0.02306,1.89964,17.4865,9.20516518919374,0.02306,0.0121392,-5.218849469400778
0.0,1341.51,2.5581400000000003,3.92652,3.92652,13.8852,0.0,0.0,0.0116184,0.02222,1.91248,13.8852,7.260311218940853,0.02222,0.0116184,-5.274274533807069
0.0,1357.37,2.5829,3.93905,3.93905,15.2599,0.0,0.0,0.0115441,0.02182,1.89014,15.2599,8.073423132678004,0.02182,0.0115441,-5.254271914988808
0.0,1337.4,2.5592,3.90986,3.90789,12.5878,0.0,0.0,0.0114368,0.02194,1.91836,12.5878,6.561750662023813,0.02194,0.0114368,-5.300159673574782
0.0,1350.68,2.58728,3.9269,3.91812,14.965,0.0,0.0,0.0114767,0.0218,1.89949,14.965,7.878430526088581,0.0218,0.0114767,-5.274273717114814
0.0,1336.8,2.5461,3.89894,3.89894,11.1645,0.0,0.0,0.010671,0.02048,1.91922,11.1645,5.817206990339825,0.02048,0.010671,-5.340603934211819
0.0,1330.26,2.54566,3.89478,3.89055,10.2659,0.0,0.0,0.0114691,0.0221199999999999,1.92866,10.2659,5.322814804060851,0.0221199999999999,0.0114691,-5.2650610265161655
0.0,1636.39,3.4131400000000003,4.56432,4.56432,140.731,0.0,0.0,0.0810554999999999,0.1418599999999999,1.7501600000000002,140.731,80.41036248114456,0.1418599999999999,0.0810554999999999,-6.047732707354193
1389.89,105998.0,0.0,0.0,0.0,0.0,1.36893,0.7677200000000001,0.0,0.0,0.560816,1389.89,2478.335140224245,0.7677200000000001,1.36893,-5.5022896006970425
1064.83,9397.57,9.44256,10.30257,10.2197,0.0,0.350867,0.38126,0.0,0.0,1.08662,1064.83,979.9469915885958,0.38126,0.350867,-5.188772300465759
1266.92,10854.3,3.72974,5.95531,5.95531,0.0,0.351332,0.39008,0.0,0.0,1.11029,1266.92,1141.0712516549734,0.39008,0.351332,-4.636280869753704
1370.29,5016.97,4.46205,5.648619999999999,5.64804,0.0,0.368089,0.42898,0.0,0.0,1.16543,1370.29,1175.78061316424,0.42898,0.368089,-4.565320939645878
1792.38,4968.85,4.54999,6.46125,6.4402,0.0,0.450934,0.51036,0.0,0.0,1.13178,1792.38,1583.6823410910251,0.51036,0.450934,-4.632621712452158
1519.31,4772.24,4.2806,6.36295,6.36272,0.0,0.398798,0.4813199999999999,0.0,0.0,1.2069299999999998,1519.31,1258.8219697911231,0.4813199999999999,0.398798,-4.614540303181532
1988.2,10307.1,7.883889999999999,10.57457,10.57457,0.0,0.9591,0.6944,0.0,0.0,0.724012,1988.2,2746.087081429589,0.6944,0.9591,-4.965355503246816
1996.56,10229.2,7.87545,10.46973,10.46973,0.0,0.924562,0.68276,0.0,0.0,0.738468,1996.56,2703.651343050748,0.68276,0.924562,-4.959203892284287
1619.52,17527.4,4.23916,13.68944,13.68944,5.19111,0.529116,0.55188,0.00818774,0.00854,1.04302,1624.71111,1557.698903184982,0.56042,0.53730374,-5.290791964331799
1624.54,18172.8,4.3179,13.73946,13.73946,6.57136,0.575288,0.54796,0.00718113,0.00684,0.952497,1631.11136,1712.458264960415,0.5548,0.58246913,-5.350413985278154
1584.99,17430.4,4.29007,13.71044,13.71044,4.34163,0.5365449999999999,0.5442600000000001,0.00589524,0.00598,1.0143799999999998,1589.33163,1566.80103117175,0.5502400000000001,0.5424402399999999,-5.369535511526929
1721.61,7053.22,5.84116,7.5124,7.5124,0.0,0.608657,0.50802,0.0,0.0,0.834657,1721.61,2062.655677721507,0.50802,0.608657,-5.122123806745688
1427.7,5869.03,7.4198,7.893160000000001,7.87816,0.0,0.335289,0.44974,0.0,0.0,1.34135,1427.7,1064.3754426510604,0.44974,0.335289,-5.2057560075658
2209.5,4037.82,6.74493,12.05622,12.05603,0.0,1.21147,0.74934,0.0,0.0,0.618537,2209.5,3572.138772619908,0.74934,1.21147,-5.090385676520447
0.0,3734.39,3.46612,4.81614,4.553999999999999,822.018,0.0,0.0,0.275549,0.3706,1.34495,822.018,611.1885200193316,0.3706,0.275549,-5.255190865414599
1487.54,3800.89,13.85224,15.21554,15.21554,0.0,0.7649189999999999,0.6319400000000001,0.0,0.0,0.8261529999999999,1487.54,1800.5623655666686,0.6319400000000001,0.7649189999999999,-4.448048900691337
1552.79,1897.37,4.66385,6.14636,6.13744,0.0,0.5534169999999999,0.4786800000000001,0.0,0.0,0.8649530000000001,1552.79,1795.2304922926446,0.4786800000000001,0.5534169999999999,-5.039888984390237
1470.11,7494.73,7.01697,8.197230000000001,8.18474,0.0,0.354913,0.48766,0.0,0.0,1.37403,1470.11,1069.9256930343586,0.48766,0.354913,-4.959180171579229
0.0,2116.16,3.56877,5.37255,5.37255,859.9680000000001,0.0,0.0,0.245831,0.37714,1.53414,859.9680000000001,560.5537956118737,0.37714,0.245831,-5.655519304313722
0.0,1171.63,3.63905,4.71712,4.71712,288.249,0.0,0.0,0.101536,0.15642,1.54053,288.249,187.1102802282332,0.15642,0.101536,-4.473965869959361
0.0,1179.86,3.67608,4.72309,4.72309,311.93,0.0,0.0,0.10629,0.1626,1.52978,311.93,203.9051366863209,0.1626,0.10629,-4.496256969421816
448.49300000000005,1283.31,4.29241,4.96705,4.96705,0.0,0.120157,0.17772,0.0,0.0,1.47907,448.49300000000005,303.2263516939698,0.17772,0.120157,-4.349202107922866
693.625,1364.91,5.20447,5.51433,5.51433,0.0,0.1697769999999999,0.2361,0.0,0.0,1.39065,693.625,498.7775500665156,0.2361,0.1697769999999999,-4.632606802077524
423.502,2612.59,4.264880000000001,4.95273,4.94494,0.0,0.118441,0.1721,0.0,0.0,1.45304,423.502,291.459285360348,0.1721,0.118441,-4.384525513968942
727.6210000000001,2525.26,3.90767,5.34449,5.34449,0.0,0.197769,0.23686,0.0,0.0,1.19766,727.6210000000001,607.5355276121771,0.23686,0.197769,-4.213056310282116
0.0,736.056,2.95813,4.5888100000000005,4.471509999999999,341.94800000000004,0.0,0.0,0.167711,0.2534,1.51093,341.94800000000004,226.31624231433617,0.2534,0.167711,-4.980389435489595
0.0,743.446,2.9965,4.61648,4.61648,353.441,0.0,0.0,0.174222,0.2606199999999999,1.49591,353.441,236.27156713973432,0.2606199999999999,0.174222,-4.986762397035259
1506.26,21072.0,4.9727700000000015,13.29616,13.29616,0.0,0.5342560000000001,0.5251800000000001,0.0,0.0,0.983012,1506.26,1532.2905518956024,0.5251800000000001,0.5342560000000001,-5.231663864266388
1607.81,2324.44,4.31294,9.52683,9.52683,0.0,0.189124,0.51132,0.0,0.0,2.70363,1607.81,594.685663348905,0.51132,0.189124,-5.905186601927725
510.8,1855.85,4.69426,5.32382,5.32382,0.0,0.115532,0.1914,0.0,0.0,1.6566800000000002,510.8,308.3274983702344,0.1914,0.115532,-4.499443824246121
479.606,1813.6,4.51055,5.18677,5.17631,0.0,0.12423,0.18922,0.0,0.0,1.5231400000000002,479.606,314.87978780676764,0.18922,0.12423,-4.4398697051105
2201.89,6782.56,5.199269999999999,10.24604,10.22887,0.0,0.841456,0.65188,0.0,0.0,0.774705,2201.89,2842.230268295674,0.65188,0.841456,-4.934125378852075
